photo_id,title,description,latitude,longitude,views,tags_raw,tags_content,url
52388913045,DSC_0789-Panorama,,48.858211,2.294569,112,"'Paris', 'France', 'panorama'",panorama,https://live.staticflickr.com/65535/52388913045_bbc3c0cc44_w.jpg
52604312664,FOTO DE BODA,,48.863826,2.292859,112,,,https://live.staticflickr.com/65535/52604312664_6eec37d750_w.jpg
52215564132,PHIL 158,,48.891943,2.394011,112,"'Paris', 'France', 'Philarmonie'",philarmonie,https://live.staticflickr.com/65535/52215564132_d30075ff02_w.jpg
52242817065,20220716_172201,Jean Carriès (1855-1894) Le Mendiant Russe ou le Déshérité (1881),48.864763,2.318994,111,"'Paris', 'Petit Palais'",petitpalais,https://live.staticflickr.com/65535/52242817065_dafb5e6e67_w.jpg
52989242355,Petit Palais (2 of 4),"The Petit Palais (English: Small Palace) is an art museum in Paris, France.  Built for the 1900 Exposition Universelle, it now houses the City of Paris Museum of Fine Arts and is located across from the Grand Palais. ",48.866092,2.314131,111,"'museum', 'architecture', 'architectural details', 'urban', 'Paris', 'France'","museum, architecture, architecturaldetails, urban",https://live.staticflickr.com/65535/52989242355_9bd263a31e_w.jpg
52236305998,Montemarte Cemetery Cat,,48.887351,2.330582,111,"'paris', 'france', 'canon', 'r6', 'montemarte cemetery', 'cemetery', 'montemarte', 'cat'","r6, montemartecemetery, cemetery, montemarte, cat",https://live.staticflickr.com/65535/52236305998_ac3f7d30db_w.jpg
52084081971,_D819299,,48.857275,2.351524,111,"'Ukraine', 'Ukrainian', 'War', 'Conflict', 'manifestation', 'protest', 'demonstration', 'Paris', 'France', 'Europe', 'politique', 'Politics', 'people', 'Musique', 'music', 'musician', 'Musik', 'musique ukrainienne', 'bandoura', 'bandura', 'bandurist', 'bandouriste'","people, musique, music, musician, musik, musiqueukrainienne, bandoura, bandura, bandurist, bandouriste",https://live.staticflickr.com/65535/52084081971_949506bc19_w.jpg
52314731222,Paris - IMG_6701,,48.872844,2.333086,111,"'Paris', 'France', 'Europe'",,https://live.staticflickr.com/65535/52314731222_54678b897f_w.jpg
52242334888,20220716_181138,,48.863841,2.3291,111,"'Jardin des Tuileries', 'Paris'",jardindestuileries,https://live.staticflickr.com/65535/52242334888_74049d2428_w.jpg
52236288674,Notre Dame Panorama,,48.85263,2.34837,110,"'panorama', 'paris', 'france', 'canon', 'r6', 'notre dame', 'cathedral', 'ile de la cite', 'seine'","panorama, r6, notredame, cathedral, iledelacite, seine",https://live.staticflickr.com/65535/52236288674_c2637aaf26_w.jpg
